X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
1048.01,75.55,189.2091768,26.0675955,23.632,23.974,0.005,1.13,226.9,0.0,0.035,0.0,2,22.548,22.54,0.004,1.22,261.9,0.001,0.023,0.0,0
3253.72,1748.14,189.1700838,26.0519407,23.808,24.189,0.008,1.16,137.3,0.013,0.033,0.0,2,22.589,22.58,0.006,1.02,194.9,0.01,0.011,0.0,2
614.35,3150.71,189.1707342,26.0934524,24.435,24.914,0.007,1.09,149.3,0.016,0.029,0.002,0,22.825,22.814,0.005,1.14,224.6,0.016,0.007,0.001,0
1729.4,3354.64,189.1596649,26.0812431,24.584,25.094,0.008,1.04,133.8,0.005,0.047,0.003,2,22.825,22.815,0.005,1.09,215.8,0.01,0.02,0.019,2
2002.88,2979.12,189.1627177,26.075402,24.007,24.147,0.006,1.13,190.8,0.009,0.005,0.009,0,23.496,23.489,0.007,0.99,152.8,0.012,0.032,0.005,0
1373.02,3253.99,189.1636833,26.0849081,24.651,25.015,0.012,0.97,92.0,0.023,0.024,0.001,2,23.495,23.486,0.007,0.99,154.1,0.012,0.016,0.0,0
595.45,3363.5,189.1679908,26.0951061,25.182,25.712,0.012,1.05,93.9,0.013,0.017,0.003,0,23.325,23.315,0.008,1.04,143.1,0.015,0.007,0.006,2
635.31,3886.38,189.1606062,26.0981186,24.909,25.297,0.013,1.06,81.5,0.015,0.048,0.0,2,23.664,23.655,0.008,1.06,135.8,0.014,0.004,0.0,2
2526.35,1926.51,189.1730837,26.0619881,24.804,25.096,0.009,1.1,117.0,0.014,0.064,0.0,0,23.881,23.872,0.009,1.07,119.7,0.008,0.041,0.0,0
1971.97,1584.74,189.1818439,26.0664495,25.101,25.524,0.012,1.16,90.6,0.018,0.087,0.001,0,23.723,23.714,0.008,1.1,132.6,0.004,0.07,0.001,0
2389.52,745.68,189.1901026,26.0557526,24.96,25.266,0.01,1.02,109.3,0.013,0.009,0.0,0,23.993,23.984,0.01,1.05,114.1,0.028,0.015,0.0,0
2076.8,1591.51,189.1809713,26.0652188,25.198,25.6,0.015,1.12,72.5,0.0,0.05,0.001,2,23.906,23.896,0.01,1.09,109.1,0.011,0.01,0.004,0
3325.41,2891.61,189.1540556,26.0587169,25.575,26.047,0.015,1.04,70.7,0.029,0.07,0.001,2,23.995,23.985,0.01,0.97,113.8,0.01,-0.032,0.001,0
2259.43,2008.27,189.1739637,26.0657842,25.138,25.44,0.012,1.19,90.4,0.013,0.114,0.001,2,24.182,24.173,0.011,1.07,96.2,-0.012,0.155,0.001,2
3596.04,1808.12,189.1667221,26.0481749,25.6,26.093,0.017,1.03,63.7,0.0,0.039,0.004,2,23.928,23.918,0.012,1.06,87.9,0.011,0.029,0.009,2
3804.81,3610.19,189.1407487,26.0576865,25.317,25.661,0.013,0.96,84.0,0.002,0.02,0.007,2,24.227,24.218,0.011,0.99,99.2,0.007,-0.005,0.005,0
1201.08,48.29,189.2084056,26.06555,25.618,26.049,0.015,1.12,72.0,0.01,0.086,0.001,0,24.212,24.203,0.011,1.14,98.5,0.011,0.059,0.007,0
3690.05,1679.28,189.1677677,26.0461686,25.861,26.36,0.019,1.05,58.0,0.021,0.047,0.0,0,24.159,24.148,0.011,1.03,97.3,0.002,-0.001,0.0,2
3429.25,2575.18,189.1575703,26.0553363,25.889,26.346,0.019,1.05,57.6,0.008,0.113,0.004,0,24.373,24.363,0.014,1.04,79.2,-0.003,-0.017,0.003,2
3059.03,815.59,189.1841687,26.0480711,25.995,26.396,0.021,1.03,52.5,0.021,0.134,0.014,2,24.702,24.693,0.015,1.07,72.9,0.015,0.09,0.015,0
1252.82,3339.1,189.163425,26.0869406,28.337,29.03,0.138,0.94,7.8,0.081,0.195,0.001,2,24.743,24.728,0.015,1.07,70.3,-0.003,0.095,0.0,0
1840.29,1252.36,189.1873287,26.0658283,26.133,26.544,0.022,1.0,48.8,0.027,-0.057,0.0,0,24.806,24.797,0.016,1.09,66.5,0.015,0.116,0.001,0
2419.75,635.19,189.1913744,26.0546452,26.37,26.839,0.026,0.98,41.9,0.028,0.143,0.004,0,24.808,24.798,0.016,1.07,67.9,0.017,0.104,0.009,0
1734.44,344.27,189.2004214,26.0610395,26.073,26.429,0.021,1.05,52.9,0.017,0.054,0.001,0,24.947,24.938,0.017,1.01,62.3,0.024,0.105,0.001,0
3956.99,4121.62,189.132685,26.0592537,26.222,26.594,0.025,1.05,42.9,0.055,0.181,0.001,0,25.035,25.026,0.019,1.04,58.7,0.009,-0.05,0.0,0
1555.47,1334.57,189.1883364,26.0698452,26.246,26.628,0.024,1.02,44.4,0.009,0.202,0.023,0,25.028,25.019,0.019,1.03,56.8,0.024,0.037,0.01,0
1785.23,4031.76,189.1500715,26.0850924,26.208,26.518,0.026,1.0,41.8,0.038,0.032,0.001,2,25.228,25.22,0.023,1.01,47.4,0.018,0.129,0.0,2
3287.64,3552.51,189.1453804,26.0635969,26.462,26.848,0.028,0.99,39.3,0.032,-0.024,0.0,0,25.224,25.215,0.021,1.01,51.5,0.008,0.086,0.0,0
2914.12,3609.53,189.1473885,26.0685255,26.51,26.862,0.029,1.02,37.0,0.007,0.121,0.0,2,25.394,25.385,0.024,1.0,45.2,0.033,0.002,0.0,0
647.46,3874.34,189.1606789,26.0978902,26.734,27.147,0.034,0.99,31.8,-0.014,0.051,0.0,0,25.398,25.388,0.024,1.07,45.0,0.019,0.024,0.0,0
2956.84,3073.23,189.1543385,26.0644185,26.753,27.181,0.036,1.1,30.0,0.026,0.042,0.002,2,25.363,25.353,0.024,0.97,45.1,-0.002,0.167,0.004,2
879.45,3536.26,189.1635336,26.0928046,27.171,27.68,0.048,0.96,22.6,-0.007,0.028,0.0,0,25.421,25.411,0.024,1.08,44.4,0.02,0.078,0.0,0
957.15,3256.43,189.1667478,26.0899868,26.752,27.085,0.035,1.05,31.0,0.02,-0.001,0.0,0,25.699,25.691,0.03,1.11,35.8,-0.01,0.237,0.0,0
2136.89,878.39,189.1901864,26.0597156,26.917,27.302,0.041,1.07,26.4,0.024,0.207,0.001,2,25.686,25.676,0.03,1.02,36.0,0.031,0.166,0.001,0
1450.79,2413.75,189.1744918,26.0783403,26.802,27.144,0.038,1.02,28.7,-0.025,0.217,0.038,0,25.72,25.711,0.032,1.1,33.9,0.018,0.026,0.027,0
308.72,2466.85,189.1822801,26.0925973,26.954,27.346,0.045,1.09,23.9,-0.017,0.211,0.0,2,25.697,25.687,0.031,1.13,34.7,-0.002,0.06,0.0,0
355.16,2693.05,189.1788683,26.0935455,26.493,26.509,0.029,1.08,37.1,-0.015,0.199,0.0,0,26.393,26.387,0.054,1.1,20.1,-0.02,0.033,0.0,0
482.35,3284.13,189.1699091,26.0959518,27.111,27.541,0.05,1.01,21.5,0.02,0.158,0.0,0,25.712,25.702,0.033,1.08,32.7,0.006,0.314,0.0,0
3185.83,454.68,189.1881139,26.0441127,27.205,27.648,0.059,1.08,18.4,0.046,0.355,0.001,0,25.75,25.741,0.034,1.07,32.3,-0.025,0.08,0.001,0
1568.09,581.84,189.1984419,26.0646542,27.081,27.505,0.046,0.98,23.8,0.034,0.055,0.005,2,25.704,25.694,0.031,1.1,35.6,0.004,0.039,0.004,2
320.73,2921.86,189.1760235,26.0954955,26.987,27.377,0.043,1.09,25.2,0.004,0.18,0.0,0,25.735,25.726,0.035,1.1,31.2,-0.006,-0.061,0.0,0
3143.18,226.77,189.1915191,26.0431067,26.988,27.357,0.042,1.1,26.1,0.043,0.249,0.01,0,25.815,25.806,0.033,1.05,33.3,0.009,0.001,0.017,0
700.24,2557.33,189.1781369,26.088437,27.31,27.797,0.056,1.07,19.4,0.016,0.427,0.0,0,25.666,25.656,0.033,1.06,32.6,0.024,0.065,0.0,0
3723.0,3824.4,189.1384547,26.0601149,26.613,26.651,0.032,1.08,34.3,0.023,0.325,0.036,0,26.415,26.408,0.054,1.04,20.2,0.026,0.268,0.038,2
3442.88,4131.41,189.1363791,26.0655782,27.029,27.393,0.043,1.04,25.4,0.008,0.102,0.0,0,25.875,25.866,0.034,1.03,31.8,0.034,0.018,0.0,0
